Vehicle_ID,Frame_ID,Tot_Frames,Epoch_ms,Local_X,Local_Y,Global_X,Global_Y,Veh_Len,Veh_Wid,Veh_Class,Veh_Velocity,Vehicle_Acc,Lane_ID,Org_Zone,Dest_Zone,Intersection,Section,Direction,Movement,Preceding_Veh,Following_Veh,Spacing,Headway
2,552,1707,1163085500,25.467,1056.355,2230767.068,1376524.955,14,7,2,39.31,-0.07,2,102,214,0,3,2,1,0,36,0,0
2,553,1707,1163085600,25.657,1060.279,2230769.312,1376528.182,14,7,2,39.33,-0.27,2,102,214,0,3,2,1,0,36,0,0
2,554,1707,1163085700,25.83,1064.21,2230771.556,1376531.409,14,7,2,39.36,0.93,2,102,214,0,3,2,1,0,36,0,0
2,555,1707,1163085800,26,1068.154,2230773.8,1376534.635,14,7,2,39.27,4.71,2,102,214,0,3,2,1,0,36,0,0
2,556,1707,1163085900,26.28,1072.088,2230776.026,1376537.923,14,7,2,38.97,-1.31,2,102,214,0,3,2,1,0,36,0,0
2,557,1707,1163086000,26.642,1075.973,2230778.407,1376541.001,14,7,2,38.38,-7.34,2,102,214,0,3,2,1,0,36,0,0
2,558,1707,1163086100,27.078,1079.747,2230780.841,1376543.956,14,7,2,37.63,-7.46,2,102,214,0,3,2,1,0,36,0,0
2,559,1707,1163086200,27.661,1083.409,2230783.326,1376546.715,14,7,2,36.99,-7.02,2,102,214,0,3,2,1,0,36,0,0
2,560,1707,1163086300,28.093,1087.023,2230785.666,1376549.441,14,7,2,36.58,-5.05,2,102,214,0,3,2,1,0,36,0,0
2,561,1707,1163086400,28.45,1090.641,2230787.908,1376552.354,14,7,2,36.42,-4.94,2,102,214,0,3,2,1,0,36,0,0
2,562,1707,1163086500,28.72,1094.281,2230789.962,1376555.382,14,7,2,36.39,-5.01,2,102,214,0,3,2,1,0,36,0,0
2,563,1707,1163086600,28.875,1097.918,2230792.026,1376558.361,14,7,2,36.32,-1.44,2,102,214,0,3,2,1,0,36,0,0
2,564,1707,1163086700,29.028,1101.537,2230794.089,1376561.339,14,7,2,36.25,-0.2,2,102,214,0,3,2,1,0,36,0,0
2,565,1707,1163086800,29.197,1105.152,2230796.152,1376564.317,14,7,2,36.25,0.25,2,102,214,0,3,2,1,0,36,0,0
2,566,1707,1163086900,29.359,1108.777,2230798.215,1376567.295,14,7,2,36.26,0.03,2,102,214,0,3,2,1,0,36,0,0
2,567,1707,1163087000,29.504,1112.448,2230800.278,1376570.273,14,7,2,35.24,-10.78,2,102,214,0,3,2,1,0,36,0,0
2,568,1707,1163087100,29.709,1115.782,2230802.342,1376573.295,14,7,2,32.74,-10.02,2,102,214,0,3,2,1,0,36,0,0
2,569,1707,1163087200,30.017,1118.934,2230804.405,1376576.185,14,7,2,30.34,-10.02,2,102,214,0,3,2,1,0,36,0,0
2,570,1707,1163087300,30.417,1121.896,2230806.462,1376578.865,14,7,2,28.75,-6.81,2,102,214,0,3,2,1,0,53,0,0
2,571,1707,1163087400,30.913,1124.616,2230808.511,1376581.382,14,7,2,27.88,2.93,2,102,214,0,3,2,1,0,53,0,0
2,572,1707,1163087500,31.506,1127.371,2230810.525,1376583.65,14,7,2,27.05,-12.27,2,102,214,0,3,2,1,0,53,0,0
2,573,1707,1163087600,31.929,1129.935,2230812.225,1376585.608,14,7,2,25.18,-12.27,2,102,214,0,3,2,1,0,53,0,0
2,574,1707,1163087700,32.181,1132.351,2230813.629,1376587.373,14,7,2,23.42,-9.76,2,102,214,0,3,2,1,0,53,0,0
2,575,1707,1163087800,32.207,1134.525,2230814.772,1376589.236,14,7,2,23.39,10.38,2,102,214,0,3,2,1,0,53,0,0
2,576,1707,1163087900,32.005,1136.958,2230815.577,1376591.402,14,7,2,23.86,5.25,2,102,214,0,3,2,1,0,53,0,0
2,577,1707,1163088000,31.623,1139.342,2230816.359,1376593.841,14,7,2,23.01,-10.02,2,102,214,0,3,2,1,0,53,0,0
2,578,1707,1163088100,31.061,1141.537,2230817.251,1376596.735,14,7,2,22.04,-11.49,2,102,214,0,3,2,1,0,53,0,0
2,579,1707,1163088200,30.547,1143.545,2230818.122,1376599.619,14,7,2,22.38,10.02,2,102,214,0,3,2,1,0,53,0,0
2,580,1707,1163088300,30.093,1145.912,2230818.992,1376602.503,14,7,2,24.54,10.02,2,102,214,0,3,2,1,0,53,0,0
2,581,1707,1163088400,29.718,1148.437,2230819.863,1376605.387,14,7,2,27.71,10.96,2,102,214,0,3,2,1,0,53,0,0
2,582,1707,1163088500,29.361,1151.371,2230820.733,1376608.271,14,7,2,28.9,-6.31,2,102,214,0,3,2,1,0,53,0,0
2,583,1707,1163088600,29.007,1154.178,2230821.636,1376611.208,14,7,2,27.37,-11.62,2,102,214,0,3,2,1,0,53,0,0
2,584,1707,1163088700,28.685,1156.719,2230822.407,1376613.75,14,7,2,24.36,-11.98,2,102,214,0,3,2,1,0,53,0,0
2,585,1707,1163088800,28.409,1158.942,2230823.062,1376615.915,14,7,2,20.55,-12.13,2,102,214,0,3,2,1,0,53,0,0
2,586,1707,1163088900,28.186,1160.8,2230823.599,1376617.685,14,7,2,16.76,-11.98,2,102,214,0,3,2,1,0,53,0,0
2,587,1707,1163089000,28.009,1162.339,2230824.02,1376619.077,14,7,2,13.75,-11.62,2,102,214,0,3,2,1,0,53,0,0
2,588,1707,1163089100,27.864,1163.644,2230824.308,1376620.074,14,7,2,11.86,-11.32,2,102,214,0,3,2,1,0,53,0,0
2,589,1707,1163089200,27.734,1164.698,2230824.629,1376621.124,14,7,2,11.05,-2.21,2,102,214,0,3,2,1,0,53,0,0
2,590,1707,1163089300,27.606,1165.763,2230824.949,1376622.173,14,7,2,10.93,0.44,2,102,214,0,3,2,1,0,53,0,0
2,591,1707,1163089400,27.475,1166.854,2230825.269,1376623.221,14,7,2,10.96,-0.07,2,102,214,0,3,2,1,0,53,0,0
2,592,1707,1163089500,27.345,1167.941,2230825.589,1376624.268,14,7,2,10.95,-0.06,2,102,214,0,3,2,1,0,53,0,0
2,593,1707,1163089600,27.214,1169.028,2230825.908,1376625.315,14,7,2,10.94,-0.08,2,102,214,0,3,2,1,0,53,0,0
2,594,1707,1163089700,27.083,1170.114,2230826.227,1376626.361,14,7,2,10.93,-0.09,2,102,214,0,3,2,1,0,53,0,0
2,595,1707,1163089800,26.953,1171.199,2230826.546,1376627.406,14,7,2,10.93,-0.09,2,102,214,0,3,2,1,0,53,0,0
2,596,1707,1163089900,26.822,1172.283,2230826.864,1376628.451,14,7,2,10.92,-0.07,2,102,214,0,3,2,1,0,53,0,0
2,597,1707,1163090000,26.691,1173.366,2230827.182,1376629.495,14,7,2,10.91,-0.05,2,102,214,0,3,2,1,0,53,0,0
2,598,1707,1163090100,26.561,1174.449,2230827.5,1376630.538,14,7,2,10.91,-0.07,2,102,214,0,3,2,1,0,53,0,0
2,599,1707,1163090200,26.43,1175.532,2230827.818,1376631.581,14,7,2,10.9,-0.09,2,102,214,0,3,2,1,0,53,0,0
2,600,1707,1163090300,26.299,1176.638,2230828.135,1376632.623,14,7,2,10.66,-3.73,2,102,214,0,3,2,1,0,53,0,0
2,601,1707,1163090400,26.166,1177.704,2230828.452,1376633.664,14,7,2,10.04,-8.34,2,102,214,0,3,2,1,0,53,0,0
2,602,1707,1163090500,26.037,1178.672,2230828.769,1376634.704,14,7,2,9.22,-9.8,2,102,214,0,3,2,1,0,53,0,0
2,603,1707,1163090600,25.924,1179.549,2230829.104,1376635.805,14,7,2,8.18,-10.84,2,102,214,0,3,2,1,0,53,0,0
2,604,1707,1163090700,25.836,1180.293,2230829.388,1376636.676,14,7,2,6.85,-11.43,2,102,214,0,3,2,1,0,53,0,0
2,605,1707,1163090800,25.772,1180.872,2230829.581,1376637.307,14,7,2,5.17,-11.38,2,102,214,0,3,2,1,0,53,0,0
2,606,1707,1163090900,25.729,1181.284,2230829.706,1376637.714,14,7,2,3.16,-11.37,2,102,214,0,3,2,1,0,53,0,0
2,607,1707,1163091000,25.706,1181.528,2230829.741,1376637.882,14,7,2,1.41,-11.32,2,102,214,0,3,2,1,0,53,0,0
2,608,1707,1163091100,25.702,1181.576,2230829.724,1376637.821,14,7,2,0.36,-5.99,2,102,214,0,3,2,1,0,53,0,0
2,609,1707,1163091200,25.706,1181.542,2230829.726,1376637.821,14,7,2,0,-0.39,2,102,214,0,3,2,1,0,53,0,0
2,610,1707,1163091300,25.71,1181.529,2230829.727,1376637.821,14,7,2,0.03,-0.55,2,102,214,0,3,2,1,0,53,0,0
2,611,1707,1163091400,25.711,1181.533,2230829.729,1376637.82,14,7,2,0,0,2,102,214,0,3,2,1,0,53,0,0
2,612,1707,1163091500,25.713,1181.533,2230829.731,1376637.82,14,7,2,0,0,2,102,214,0,3,2,1,0,53,0,0
2,613,1707,1163091600,25.715,1181.534,2230829.733,1376637.82,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,614,1707,1163091700,25.717,1181.535,2230829.735,1376637.82,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,615,1707,1163091800,25.719,1181.535,2230829.737,1376637.819,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,616,1707,1163091900,25.721,1181.536,2230829.739,1376637.819,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,617,1707,1163092000,25.723,1181.536,2230829.741,1376637.819,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,618,1707,1163092100,25.725,1181.537,2230829.743,1376637.819,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,619,1707,1163092200,25.727,1181.537,2230829.745,1376637.818,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,620,1707,1163092300,25.729,1181.538,2230829.747,1376637.818,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,621,1707,1163092400,25.73,1181.538,2230829.748,1376637.818,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,622,1707,1163092500,25.732,1181.539,2230829.75,1376637.818,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,623,1707,1163092600,25.734,1181.54,2230829.752,1376637.818,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,624,1707,1163092700,25.735,1181.54,2230829.754,1376637.817,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,625,1707,1163092800,25.737,1181.54,2230829.756,1376637.817,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,626,1707,1163092900,25.739,1181.541,2230829.758,1376637.817,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,627,1707,1163093000,25.741,1181.542,2230829.76,1376637.817,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,628,1707,1163093100,25.743,1181.542,2230829.762,1376637.816,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,629,1707,1163093200,25.745,1181.543,2230829.764,1376637.816,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,630,1707,1163093300,25.747,1181.543,2230829.766,1376637.816,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,631,1707,1163093400,25.749,1181.544,2230829.768,1376637.816,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,632,1707,1163093500,25.751,1181.544,2230829.77,1376637.816,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,633,1707,1163093600,25.752,1181.545,2230829.771,1376637.815,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,634,1707,1163093700,25.754,1181.545,2230829.773,1376637.815,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,635,1707,1163093800,25.756,1181.546,2230829.775,1376637.815,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,636,1707,1163093900,25.758,1181.547,2230829.777,1376637.815,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,637,1707,1163094000,25.76,1181.547,2230829.779,1376637.814,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,638,1707,1163094100,25.762,1181.547,2230829.781,1376637.814,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,639,1707,1163094200,25.764,1181.548,2230829.783,1376637.814,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,640,1707,1163094300,25.765,1181.549,2230829.785,1376637.814,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,641,1707,1163094400,25.767,1181.549,2230829.787,1376637.814,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,642,1707,1163094500,25.769,1181.55,2230829.789,1376637.813,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,643,1707,1163094600,25.771,1181.55,2230829.791,1376637.813,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,644,1707,1163094700,25.773,1181.551,2230829.793,1376637.813,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,645,1707,1163094800,25.774,1181.551,2230829.794,1376637.813,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,646,1707,1163094900,25.776,1181.551,2230829.796,1376637.812,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,647,1707,1163095000,25.778,1181.552,2230829.798,1376637.812,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,648,1707,1163095100,25.78,1181.553,2230829.8,1376637.812,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,649,1707,1163095200,25.782,1181.554,2230829.802,1376637.812,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,650,1707,1163095300,25.784,1181.554,2230829.804,1376637.812,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,651,1707,1163095400,25.786,1181.554,2230829.806,1376637.811,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,652,1707,1163095500,25.788,1181.555,2230829.808,1376637.811,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,653,1707,1163095600,25.79,1181.556,2230829.81,1376637.811,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,654,1707,1163095700,25.792,1181.556,2230829.812,1376637.811,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,655,1707,1163095800,25.793,1181.557,2230829.814,1376637.81,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,656,1707,1163095900,25.795,1181.557,2230829.815,1376637.81,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,657,1707,1163096000,25.796,1181.558,2230829.817,1376637.81,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,658,1707,1163096100,25.798,1181.558,2230829.819,1376637.81,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,659,1707,1163096200,25.8,1181.558,2230829.821,1376637.809,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,660,1707,1163096300,25.802,1181.559,2230829.823,1376637.809,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,661,1707,1163096400,25.804,1181.56,2230829.825,1376637.809,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,662,1707,1163096500,25.806,1181.56,2230829.827,1376637.809,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,663,1707,1163096600,25.808,1181.561,2230829.829,1376637.809,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,664,1707,1163096700,25.81,1181.561,2230829.831,1376637.808,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,665,1707,1163096800,25.812,1181.562,2230829.833,1376637.808,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,666,1707,1163096900,25.814,1181.563,2230829.835,1376637.808,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,667,1707,1163097000,25.816,1181.563,2230829.837,1376637.808,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,668,1707,1163097100,25.817,1181.563,2230829.838,1376637.807,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,669,1707,1163097200,25.819,1181.564,2230829.84,1376637.807,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,670,1707,1163097300,25.821,1181.564,2230829.842,1376637.807,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,671,1707,1163097400,25.822,1181.565,2230829.844,1376637.807,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,672,1707,1163097500,25.824,1181.566,2230829.846,1376637.807,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,673,1707,1163097600,25.826,1181.566,2230829.848,1376637.806,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,674,1707,1163097700,25.828,1181.567,2230829.85,1376637.806,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,675,1707,1163097800,25.83,1181.567,2230829.852,1376637.806,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,676,1707,1163097900,25.832,1181.568,2230829.854,1376637.806,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,677,1707,1163098000,25.834,1181.568,2230829.856,1376637.805,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,678,1707,1163098100,25.836,1181.569,2230829.858,1376637.805,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,679,1707,1163098200,25.838,1181.57,2230829.86,1376637.805,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,680,1707,1163098300,25.839,1181.57,2230829.861,1376637.805,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,681,1707,1163098400,25.841,1181.571,2230829.863,1376637.805,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,682,1707,1163098500,25.843,1181.571,2230829.865,1376637.804,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,683,1707,1163098600,25.845,1181.571,2230829.867,1376637.804,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,684,1707,1163098700,25.847,1181.572,2230829.869,1376637.804,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,685,1707,1163098800,25.849,1181.573,2230829.871,1376637.804,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,686,1707,1163098900,25.851,1181.573,2230829.873,1376637.803,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,687,1707,1163099000,25.853,1181.574,2230829.875,1376637.803,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,688,1707,1163099100,25.854,1181.574,2230829.877,1376637.803,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,689,1707,1163099200,25.856,1181.575,2230829.879,1376637.803,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,690,1707,1163099300,25.858,1181.575,2230829.881,1376637.802,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,691,1707,1163099400,25.86,1181.575,2230829.882,1376637.802,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,692,1707,1163099500,25.861,1181.576,2230829.884,1376637.802,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,693,1707,1163099600,25.863,1181.577,2230829.886,1376637.802,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,694,1707,1163099700,25.865,1181.577,2230829.888,1376637.802,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,695,1707,1163099800,25.867,1181.578,2230829.89,1376637.801,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,696,1707,1163099900,25.869,1181.578,2230829.892,1376637.801,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,697,1707,1163100000,25.871,1181.579,2230829.894,1376637.801,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,698,1707,1163100100,25.873,1181.58,2230829.896,1376637.801,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,699,1707,1163100200,25.875,1181.58,2230829.898,1376637.8,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,700,1707,1163100300,25.877,1181.58,2230829.9,1376637.8,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,701,1707,1163100400,25.879,1181.581,2230829.902,1376637.8,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,702,1707,1163100500,25.88,1181.582,2230829.904,1376637.8,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,703,1707,1163100600,25.882,1181.582,2230829.905,1376637.8,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,704,1707,1163100700,25.884,1181.582,2230829.907,1376637.799,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,705,1707,1163100800,25.886,1181.583,2230829.909,1376637.799,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,706,1707,1163100900,25.887,1181.584,2230829.911,1376637.799,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,707,1707,1163101000,25.889,1181.584,2230829.913,1376637.799,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,708,1707,1163101100,25.891,1181.585,2230829.915,1376637.798,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,709,1707,1163101200,25.893,1181.585,2230829.917,1376637.798,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,710,1707,1163101300,25.895,1181.586,2230829.919,1376637.798,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,711,1707,1163101400,25.897,1181.587,2230829.921,1376637.798,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,712,1707,1163101500,25.899,1181.587,2230829.923,1376637.798,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,713,1707,1163101600,25.901,1181.587,2230829.925,1376637.797,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,714,1707,1163101700,25.903,1181.588,2230829.927,1376637.797,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,715,1707,1163101800,25.904,1181.588,2230829.928,1376637.797,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,716,1707,1163101900,25.906,1181.589,2230829.93,1376637.797,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,717,1707,1163102000,25.908,1181.589,2230829.932,1376637.796,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,718,1707,1163102100,25.91,1181.59,2230829.934,1376637.796,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,719,1707,1163102200,25.912,1181.591,2230829.936,1376637.796,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,720,1707,1163102300,25.914,1181.591,2230829.938,1376637.796,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,721,1707,1163102400,25.915,1181.591,2230829.94,1376637.795,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,722,1707,1163102500,25.917,1181.592,2230829.942,1376637.795,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,723,1707,1163102600,25.919,1181.593,2230829.944,1376637.795,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,724,1707,1163102700,25.921,1181.594,2230829.946,1376637.795,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,725,1707,1163102800,25.923,1181.594,2230829.948,1376637.795,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,726,1707,1163102900,25.924,1181.594,2230829.949,1376637.794,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,727,1707,1163103000,25.926,1181.595,2230829.951,1376637.794,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,728,1707,1163103100,25.928,1181.595,2230829.953,1376637.794,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,729,1707,1163103200,25.93,1181.596,2230829.955,1376637.794,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,730,1707,1163103300,25.932,1181.596,2230829.957,1376637.793,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,731,1707,1163103400,25.934,1181.597,2230829.959,1376637.793,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,732,1707,1163103500,25.936,1181.598,2230829.961,1376637.793,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,733,1707,1163103600,25.938,1181.598,2230829.963,1376637.793,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,734,1707,1163103700,25.94,1181.599,2230829.965,1376637.793,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,735,1707,1163103800,25.942,1181.599,2230829.967,1376637.792,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,736,1707,1163103900,25.944,1181.6,2230829.969,1376637.792,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,737,1707,1163104000,25.945,1181.601,2230829.971,1376637.792,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,738,1707,1163104100,25.947,1181.601,2230829.972,1376637.792,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,739,1707,1163104200,25.948,1181.601,2230829.974,1376637.791,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,740,1707,1163104300,25.95,1181.602,2230829.976,1376637.791,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,741,1707,1163104400,25.952,1181.602,2230829.978,1376637.791,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,742,1707,1163104500,25.954,1181.603,2230829.98,1376637.791,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,743,1707,1163104600,25.956,1181.603,2230829.982,1376637.79,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,744,1707,1163104700,25.958,1181.604,2230829.984,1376637.79,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,745,1707,1163104800,25.96,1181.604,2230829.986,1376637.79,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,746,1707,1163104900,25.962,1181.605,2230829.988,1376637.79,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,747,1707,1163105000,25.964,1181.606,2230829.99,1376637.79,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,748,1707,1163105100,25.966,1181.606,2230829.992,1376637.789,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,749,1707,1163105200,25.967,1181.606,2230829.993,1376637.789,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,750,1707,1163105300,25.969,1181.607,2230829.995,1376637.789,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,751,1707,1163105400,25.971,1181.608,2230829.997,1376637.789,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,752,1707,1163105500,25.973,1181.608,2230829.999,1376637.788,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,753,1707,1163105600,25.975,1181.608,2230830.001,1376637.788,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,754,1707,1163105700,25.976,1181.609,2230830.003,1376637.788,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,755,1707,1163105800,25.978,1181.61,2230830.005,1376637.788,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,756,1707,1163105900,25.98,1181.611,2230830.007,1376637.788,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,757,1707,1163106000,25.982,1181.611,2230830.009,1376637.787,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,758,1707,1163106100,25.984,1181.611,2230830.011,1376637.787,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
2,759,1707,1163106200,25.986,1181.612,2230830.013,1376637.787,14,7,2,0,0,2,102,214,0,3,2,1,103,53,0,0
